Unnamed: 0,Unnamed: 1,Unnamed: 2,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,minus_log10_pvalue,regulation,EnsemblID,GeneSymbol,GeneSymbol_upper,MouseGeneID,HumanOrthologGeneID,Symbol,Synonyms,Description,MitoCarta3.0_List,MitoCarta3.0_Evidence,MitoCarta3.0_SubMitoLocalization,MitoCarta3.0_MitoPathways,TrainingDataset,MitoCarta2.0_Score,MitoCarta2.0_FDR,MitoCarta2.0_List,MitoCarta2.0_Evidence,EnsemblGeneID,UniProt,ProteinLength,TargetP_Score,MitoDomain_Score,CoexpressionGnfN50_Score,PGC_Induction_Score,YeastMitoHomolog_Score,RickettsiaHomolog_Score,MSMS_Score,mm10_Chromosome,mm10_Start,mm10_Stop,MSMS_NUM_TISSUES,MSMS_NUM_PEPTIDES_UNIQUE,MSMS_NUM_SPECTRA,MSMS_TOTAL_INTENSITY,MSMS_PERCENT_COVERAGE,Tissues,cerebrum_total_peak_intensity_log10,cerebellum_total_peak_intensity_log10,brainstem_total_peak_intensity_log10,spinalcord_total_peak_intensity_log10,kidney_total_peak_intensity_log10,liver_total_peak_intensity_log10,heart_total_peak_intensity_log10,skeletalmuscle_total_peak_intensity_log10,adipose_total_peak_intensity_log10,smallintestine_total_peak_intensity_log10,largeintestine_total_peak_intensity_log10,stomach_total_peak_intensity_log10,placenta_total_peak_intensity_log10,testis_total_peak_intensity_log10,HPA_Main_Location_2020 (Reliability),MouseGeneID_clean,is_mitochondrial,pathway_categories
ENSMUSG00000058076,ENSMUSG00000058076,Sdhc,6013.643055,-0.536090501,0.165752993,-3.234273432,0.001219526,0.004213602,"2,9138088",down,ENSMUSG00000058076,Sdhc,SDHC,66052.0,6391.0,Sdhc,0610010E03Rik|AI316496|AU019277,"succinate dehydrogenase complex, subunit C, integral membrane protein",MitoCarta3.0,"literature, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, induction, coexpression++, MS/MS+",MIM,OXPHOS > Complex II > CII subunits | Metabolism > Carbohydrate metabolism > TCA cycle | Metabolism > Metals and cofactors > Heme-containing proteins | OXPHOS > OXPHOS subunits,Tmito,36.4758,0.0,1.0,"literature, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, induction, coexpression++, MS/MS+",ENSMUSG00000058076,Q9CZB0,169.0,2.0,SharedDomain,47.0,1.32,OrthologMitoHighConf,Ortholog,25-50pure,chr1,171129156.0,171150603.0,14.0,6.0,741.0,26800000000.0,39.0,all 14,9.2,9.1,9.3,8.6,9.6,9.4,9.2,9.3,9.1,9.5,9.0,8.9,9.3,9.4,,66052,True,"['Complex I', 'TCA cycle', 'Complex II']"
ENSMUSG00000058258,ENSMUSG00000058258,Idi1,330.0355415,-0.691599226,0.176718939,-3.913554661,9.09e-05,0.000455247,"4,041210185",down,ENSMUSG00000058258,Idi1,IDI1,319554.0,3422.0,Idi1,4832416K17Rik|IPPI1,isopentenyl-diphosphate delta isomerase,MitoCarta3.0,"targetP signal, mito protein domain, MS/MS+",Matrix,Metabolism > Lipid metabolism > Cholesterol-associated,Tpossible_mito,4.1232,0.088,0.0,"targetP signal, mito protein domain, MS/MS+",ENSMUSG00000058258,P58044,283.0,4.0,SharedDomain,,,NoMitoHomolog,NoHomolog,25-50pure,chr13,8885605.0,8892396.0,12.0,14.0,99.0,1950000000.0,45.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.4,8.4,8.6,8.2,8.4,7.8,,,8.0,7.7,7.9,7.2,8.3,8.4,,319554,True,[]
ENSMUSG00000059183,ENSMUSG00000059183,Mtfmt,147.9872323,-0.546108162,0.170452347,-3.203875868,0.001355909,0.004592826,"2,867769381",down,ENSMUSG00000059183,Mtfmt,MTFMT,69606.0,123263.0,Mtfmt,2310020P08Rik,mitochondrial methionyl-tRNA formyltransferase,MitoCarta3.0,"literature, APEX_matrix, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression",Matrix,Mitochondrial central dogma > Translation > fMet processing | Metabolism > Vitamin metabolism > Folate and 1-C metabolism,Tmito,12.9174,0.011,1.0,"literature, APEX_matrix, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression",ENSMUSG00000059183,Q9D799,386.0,3.0,SharedDomain,9.0,,OrthologMitoHighConf,Homolog,,chr9,65435781.0,65453054.0,,,,,,,,,,,,,,,,,,,,,Nucleoplasm (Approved),69606,True,['Translation factors']
ENSMUSG00000059734,ENSMUSG00000059734,Ndufs8,2381.358764,-0.568320537,0.165583702,-3.432225105,0.00059865,0.002292981,"3,222826696",down,ENSMUSG00000059734,Ndufs8,NDUFS8,225887.0,4728.0,Ndufs8,BC021616|CI-23kD|TYKY,NADH:ubiquinone oxidoreductase core subunit S8,MitoCarta3.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, induction, coexpression++, MS/MS++",MIM,OXPHOS > Complex I > CI subunits | Metabolism > Metals and cofactors > Fe-S-containing proteins | OXPHOS > OXPHOS subunits,Tmito,30.9338,0.0,1.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, induction, coexpression++, MS/MS++",ENSMUSG00000059734,Q8K3J1,212.0,2.0,SharedDomain,48.0,1.89,NoMitoHomolog,Ortholog,50-75pure,chr19,3908862.0,3912774.0,14.0,21.0,1731.0,57700000000.0,59.0,all 14,9.7,9.7,9.9,9.6,9.6,9.4,9.9,9.2,9.6,9.5,9.7,9.5,9.5,8.9,Mitochondria (Supported),225887,True,['Complex I']
ENSMUSG00000059743,ENSMUSG00000059743,Fdps,508.3728385,-0.652010459,0.147522867,-4.419724685,9.88e-06,6.81e-05,"5,005125602",down,ENSMUSG00000059743,Fdps,FDPS,110196.0,2224.0,Fdps,6030492I17Rik|AI256750|Fdp|Fdpsl1|mKIAA1293,farnesyl diphosphate synthetase,MitoCarta3.0,"Rickettsial homolog, mito protein domain, MS/MS+",MIM,Metabolism > Lipid metabolism > Cholesterol-associated,Tpossible_mito,4.369,0.077,0.0,"Rickettsial homolog, mito protein domain, MS/MS+",ENSMUSG00000059743,Q920E5,420.0,,SharedDomain,,,NoMitoHomolog,Homolog,25-50pure,chr3,89093587.0,89101967.0,5.0,10.0,28.0,387000000.0,37.0,"liver, adipose, smallintestine, largeintestine, placenta",,,,,,7.9,,,7.1,7.5,7.7,,8.3,,Cytosol (Approved),110196,True,[]
ENSMUSG00000061474,ENSMUSG00000061474,Mrps36,1168.779538,-0.567489041,0.181669025,-3.123752334,0.001785607,0.005791238,"2,748214156",down,ENSMUSG00000061474,Mrps36,MRPS36,66128.0,92259.0,Mrps36,1110018B13Rik|S36mt,mitochondrial ribosomal protein S36,MitoCarta3.0,"literature, APEX_matrix, mito protein domain+, MS/MS++",Matrix,Mitochondrial central dogma > Translation > Mitochondrial ribosome | Metabolism > Carbohydrate metabolism > TCA cycle,Tmito,12.3622,0.013,1.0,"literature, APEX_matrix, mito protein domain+, MS/MS++",ENSMUSG00000061474,Q9CQX8,102.0,5.0,MitoDomain,,,NoMitoHomolog,NoHomolog,75-100pure,chr13,100735939.0,100744659.0,14.0,6.0,218.0,18200000000.0,75.0,all 14,9.1,8.9,9.3,8.9,9.5,9.0,8.8,8.8,9.3,8.6,9.2,8.8,9.3,9.0,Mitochondria (Enhanced),66128,True,"['TCA cycle', 'Mitochondrial ribosome', 'Translation factors']"
ENSMUSG00000061758,ENSMUSG00000061758,Akr1b10,888.167693,-0.64517009,0.196705475,-3.279878656,0.001038517,0.003681151,"2,983586207",down,ENSMUSG00000061758,Akr1b10,AKR1B10,67861.0,57016.0,Akr1b10,2310005E10Rik|Akr1b16,"aldo-keto reductase family 1, member B10 (aldose reductase)",MitoCarta3.0,"induction, coexpression, MS/MS++",unknown,Metabolism > Vitamin metabolism > Vitamin A metabolism | Metabolism > Detoxification > Xenobiotic metabolism,Tpossible_mito,10.5009,0.021,1.0,"induction, coexpression, MS/MS++",ENSMUSG00000061758,G5E895,316.0,,NonMitoDomain,23.0,1.32,NoMitoHomolog,NoHomolog,75-100pure,chr6,34384246.0,34396949.0,12.0,20.0,313.0,10400000000.0,79.0,"cerebrum, brainstem, spinalcord, kidney, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.3,,8.9,9.1,9.1,,9.2,8.2,9.4,8.5,8.3,7.8,9.3,8.8,Cytosol (Supported),67861,True,[]
ENSMUSG00000062981,ENSMUSG00000062981,Mrpl42,3637.894034,-0.646174109,0.157994753,-4.089845361,4.32e-05,0.000239927,"4,364857302",down,ENSMUSG00000062981,Mrpl42,MRPL42,67270.0,28977.0,Mrpl42,2700009F22Rik|2900055D03Rik|D10Ertd322|D10Ertd322e|HSPC2|HSPC204|L31mt|L42mt|MRP-|MRP-L31|MRP-L42|MRP-S32|PTD00|PTD007|Rpm|Rpml31|S32mt,mitochondrial ribosomal protein L42,MitoCarta3.0,"APEX_matrix, GFP, mito protein domain+, induction, MS/MS",Matrix,Mitochondrial central dogma > Translation > Mitochondrial ribosome,Tmito,9.7829,0.024,1.0,"APEX_matrix, GFP, mito protein domain+, induction, MS/MS",ENSMUSG00000062981,Q9CPV3,142.0,5.0,MitoDomain,,1.43,NoMitoHomolog,NoHomolog,25-50ambig,chr10,95480805.0,95501927.0,4.0,7.0,16.0,175000000.0,31.0,"liver, adipose, largeintestine, testis",,,,,,7.5,,,7.3,,7.9,,,7.6,Mitochondria;Plasma membrane (Supported),67270,True,"['Mitochondrial ribosome', 'Translation factors']"
ENSMUSG00000063694,ENSMUSG00000063694,Cycs,5808.392743,-0.661112159,0.181209033,-3.648339988,0.00026394,0.001137562,"3,578494444",down,ENSMUSG00000063694,Cycs,CYCS,13063.0,54205.0,Cycs,-,"cytochrome c, somatic",MitoCarta3.0,"literature, APEX_IMS, yeast mito homolog+, Rickettsial homolog, mito protein domain+, MS/MS++",IMS,Metabolism > Metals and cofactors > Heme-containing proteins | Metabolism > Electron carriers > Cytochromes | OXPHOS > OXPHOS subunits | OXPHOS > Cytochrome C | Mitochondrial dynamics and surveillance > Apoptosis,Tmito,20.4065,0.004,1.0,"literature, APEX_IMS, yeast mito homolog+, Rickettsial homolog, mito protein domain+, MS/MS++",ENSMUSG00000058927,P62897,105.0,,MitoDomain,1.0,,OrthologMitoLowConf,Homolog,75-100pure,chr6,50562562.0,50566474.0,14.0,21.0,2698.0,249000000000.0,92.0,all 14,10.3,10.2,10.5,10.0,10.7,10.1,10.3,9.9,10.1,10.3,10.0,10.0,10.1,10.3,Mitochondria (Supported),13063,True,['Transporters']
ENSMUSG00000063884,ENSMUSG00000063884,Ptcd3,1998.201832,-0.528426829,0.151224429,-3.494321879,0.000475268,0.001879998,"3,323061762",down,ENSMUSG00000063884,Ptcd3,PTCD3,69956.0,55037.0,Ptcd3,2610034F17Rik|2810422B04Rik|AA589622|AU045708|MRP-S39,pentatricopeptide repeat domain 3,MitoCarta3.0,"literature, APEX_matrix, targetP signal+, mito protein domain+, MS/MS++",Matrix,Mitochondrial central dogma > Translation > Mitochondrial ribosome | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly,Tmito,16.727,0.003,1.0,"literature, APEX_matrix, targetP signal+, mito protein domain+, MS/MS++",ENSMUSG00000063884,Q14C51,685.0,1.0,MitoDomain,,,NoMitoHomolog,NoHomolog,50-75pure,chr6,71880637.0,71908762.0,14.0,46.0,447.0,7980000000.0,65.0,all 14,8.5,8.3,8.3,8.5,9.0,8.7,7.3,8.3,8.8,9.0,9.3,8.4,9.0,8.6,Mitochondria (Supported),69956,True,"['Mitochondrial ribosome', 'Translation factors']"
ENSMUSG00000064120,ENSMUSG00000064120,Mocs1,926.997298,1.472570047,0.190332569,7.736826404,1.02e-14,5.45e-13,"13,99170189",up,ENSMUSG00000064120,Mocs1,MOCS1,56738.0,4337.0,Mocs1,3110045D15Rik|AI043170|AW536397,molybdenum cofactor synthesis 1,MitoCarta3.0,"APEX_matrix, targetP signal, mito protein domain+, MS/MS+",Matrix,Metabolism > Metals and cofactors > Molybdenum cofactor synthesis and proteins,Tmito,12.1526,0.014,1.0,"APEX_matrix, targetP signal, mito protein domain+, MS/MS+",ENSMUSG00000064120,Q5RKZ7,636.0,2.0,MitoDomain,2.0,,NoMitoHomolog,NoHomolog,25-50pure,chr17,49428363.0,49455430.0,7.0,27.0,151.0,1780000000.0,49.0,"cerebrum, liver, adipose, smallintestine, largeintestine, stomach, placenta",7.3,,,,,8.9,,,8.5,8.5,8.1,7.4,8.4,,Cytosol (Approved),56738,True,[]
ENSMUSG00000067369,ENSMUSG00000067369,Trmt2b,381.0244868,-0.821544295,0.249880935,-3.287742995,0.00100994,0.003586431,"2,99570447",down,ENSMUSG00000067369,Trmt2b,TRMT2B,215201.0,79979.0,Trmt2b,4732479N06Rik,TRM2 tRNA methyltransferase 2B,MitoCarta3.0,"GFP, targetP signal, mito protein domain+, induction, coexpression",Matrix,Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications,Tmito,11.1109,0.018,1.0,"GFP, targetP signal, mito protein domain+, induction, coexpression",ENSMUSG00000067369,Q8BQJ6,493.0,3.0,MitoDomain,14.0,0.5,NoMitoHomolog,NoHomolog,,chrX,134222954.0,134276984.0,,,,,,,,,,,,,,,,,,,,,Nucleoplasm (Approved),215201,True,[]
ENSMUSG00000067722,ENSMUSG00000067722,BC003965,497.0301905,-0.680961142,0.136069661,-5.004503838,5.6e-07,5.51e-06,"6,251764698",down,ENSMUSG00000067722,BC003965,BC003965,214489.0,283951.0,BC003965,Ccsmst1,cDNA sequence BC003965,MitoCarta3.0,"APEX_IMS, targetP signal+, induction, coexpression, MS/MS",IMS,0,Tmito,14.6569,0.007,1.0,"APEX_IMS, targetP signal+, induction, coexpression, MS/MS",ENSMUSG00000067722,Q6RUT7,136.0,1.0,,21.0,1.28,NoMitoHomolog,NoHomolog,25-50ambig,chr17,25184560.0,25187662.0,6.0,3.0,18.0,289000000.0,38.0,"brainstem, spinalcord, adipose, largeintestine, placenta, testis",,,7.4,7.7,,,,,7.1,,8.0,,8.0,7.3,,214489,True,[]
ENSMUSG00000069844,ENSMUSG00000069844,Sco1,216.037045,-0.588159912,0.194546631,-3.023233597,0.002500891,0.007714185,"2,601905211",down,ENSMUSG00000069844,Sco1,SCO1,52892.0,6341.0,Sco1,2610001C07Rik|D11Bwg1310e,SCO1 cytochrome c oxidase assembly protein,MitoCarta3.0,"literature, APEX_IMS, APEX_matrix, targetP signal+, yeast mito homolog++, Rickettsial homolog, mito protein domain, MS/MS++",MIM,OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Copper metabolism | OXPHOS > OXPHOS assembly factors,Tmito,23.9407,0.003,1.0,"literature, APEX_IMS, APEX_matrix, targetP signal+, yeast mito homolog++, Rickettsial homolog, mito protein domain, MS/MS++",ENSMUSG00000069844,Q5SUC9,284.0,1.0,SharedDomain,4.0,,OrthologMitoHighConf,Homolog,50-75pure,chr11,67052669.0,67067440.0,12.0,15.0,135.0,3150000000.0,60.0,"cerebrum, cerebellum, brainstem, spinalcord, liver, heart, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.7,8.4,8.7,8.3,,8.4,7.6,,7.8,8.3,8.9,8.1,8.2,8.2,,52892,True,"['Complex IV', 'Complex I']"
ENSMUSG00000070283,ENSMUSG00000070283,Ndufaf3,232.3358396,-0.587927289,0.146590699,-4.010672523,6.05e-05,0.000320353,"4,217914257",down,ENSMUSG00000070283,Ndufaf3,NDUFAF3,66706.0,25915.0,Ndufaf3,4733401H18Rik,NADH:ubiquinone oxidoreductase complex assembly factor 3,MitoCarta3.0,"literature, targetP signal, mito protein domain, MS/MS",MIM,OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,5.7781,0.049,1.0,"literature, targetP signal, mito protein domain, MS/MS",ENSMUSG00000070283,Q9JKL4,185.0,2.0,SharedDomain,2.0,,NoMitoHomolog,NoHomolog,50-75ambig,chr9,108565864.0,108567342.0,14.0,9.0,178.0,5200000000.0,61.0,all 14,8.9,8.8,8.8,8.6,8.9,8.2,8.4,7.8,8.3,8.4,8.6,8.3,8.2,8.2,,66706,True,['Complex I']
ENSMUSG00000071654,ENSMUSG00000071654,Uqcc3,655.3899739,-0.63509279,0.157107709,-4.042403739,5.29e-05,0.00028553,"4,276494789",down,ENSMUSG00000071654,Uqcc3,UQCC3,107197.0,790955.0,Uqcc3,AI4624|AI462493|Cbp|Cbp4,ubiquinol-cytochrome c reductase complex assembly factor 3,MitoCarta3.0,"literature,coexpression, MS/MS",MIM,OXPHOS > Complex III > CIII assembly factors | OXPHOS > OXPHOS assembly factors,Tnon_mito,0.2768,0.294,0.0,"coexpression, MS/MS",ENSMUSG00000071654,Q8K2T4,89.0,,,6.0,,NoMitoHomolog,NoHomolog,25-50ambig,chr19,8880013.0,8880933.0,7.0,6.0,29.0,189000000.0,48.0,"liver, skeletalmuscle, adipose, largeintestine, stomach, placenta, testis",,,,,,7.0,,7.1,7.6,,7.5,6.9,7.1,7.9,Nucleoplasm (Approved),107197,True,"['Complex I', 'Complex III', 'Complex II']"
ENSMUSG00000072640,ENSMUSG00000072640,Lyrm9,488.4187114,-0.771349771,0.192712224,-4.002599089,6.27e-05,0.000329982,"4,203076049",down,ENSMUSG00000072640,Lyrm9,LYRM9,66274.0,201229.0,Lyrm9,1810012P15Rik,LYR motif containing 9,MitoCarta3.0,"mito protein domain+, MS/MS",unknown,0,Tnon_mito,5.228,0.056,0.0,"mito protein domain+, MS/MS",ENSMUSG00000072640,Q3UN90,78.0,,MitoDomain,2.0,,NoMitoHomolog,NoHomolog,50-75ambig,chr11,78826594.0,78843899.0,4.0,5.0,14.0,38400000.0,55.0,"cerebellum, heart, adipose, testis",,6.7,,,,,6.6,,6.6,,,,,7.4,,66274,True,[]
ENSMUSG00000073609,ENSMUSG00000073609,D2hgdh,498.3544622,-0.71964496,0.169176256,-4.253817734,2.1e-05,0.000129594,"4,677457415",down,ENSMUSG00000073609,D2hgdh,D2HGDH,98314.0,728294.0,D2hgdh,AA408776|AA408778|AI325464,D-2-hydroxyglutarate dehydrogenase,MitoCarta3.0,"literature, APEX_matrix, targetP signal+, yeast mito homolog++, mito protein domain",Matrix,Metabolism > Carbohydrate metabolism > TCA-associated,Tmito,13.1375,0.011,1.0,"literature, APEX_matrix, targetP signal+, yeast mito homolog++, mito protein domain",ENSMUSG00000073609,Q8CIM3,535.0,1.0,SharedDomain,,,OrthologMitoHighConf,NoHomolog,0-25ambig,chr1,93825239.0,93852174.0,2.0,4.0,5.0,40100000.0,10.0,"adipose, largeintestine",,,,,,,,,7.4,,7.1,,,,Mitochondria (Supported),98314,True,[]
ENSMUSG00000074064,ENSMUSG00000074064,Mlycd,4308.906114,1.193357089,0.171503931,6.958190874,3.45e-12,1.15e-10,"11,46259647",up,ENSMUSG00000074064,Mlycd,MLYCD,56690.0,23417.0,Mlycd,AI324784|Mcd,malonyl-CoA decarboxylase,MitoCarta3.0,"literature, APEX_matrix, targetP signal, mito protein domain, coexpression++, MS/MS",Matrix,Metabolism > Lipid metabolism,Tmito,17.4121,0.003,1.0,"literature, APEX_matrix, targetP signal, mito protein domain, coexpression++, MS/MS",ENSMUSG00000074064,Q99J39,492.0,2.0,SharedDomain,40.0,0.35,NoMitoHomolog,NoHomolog,50-75ambig,chr8,119394891.0,119411088.0,13.0,23.0,115.0,2190000000.0,53.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta",7.3,6.7,6.9,7.6,8.8,8.4,8.5,7.4,8.6,8.3,6.8,8.3,7.9,,,56690,True,[]
ENSMUSG00000074218,ENSMUSG00000074218,Cox7a1,1504.721305,-0.842520801,0.26007467,-3.239534255,0.001197251,0.004148705,"2,921814848",down,ENSMUSG00000074218,Cox7a1,COX7A1,12865.0,1346.0,Cox7a1,COX|COX7|COX7A|COX7AH|COX7AM,cytochrome c oxidase subunit 7A1,MitoCarta3.0,"literature, targetP signal, mito protein domain+, induction, coexpression, MS/MS+",MIM,OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits,Tmito,21.9553,0.005,1.0,"literature, targetP signal, mito protein domain+, induction, coexpression, MS/MS+",ENSMUSG00000074218,P56392,80.0,2.0,MitoDomain,19.0,6.03,NoMitoHomolog,NoHomolog,25-50pure,chr7,30184170.0,30186030.0,13.0,6.0,167.0,5790000000.0,44.0,"cerebrum, brainstem, spinalcord, kidney, liver, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",7.7,,8.0,7.3,8.2,7.4,9.0,9.0,8.2,9.1,7.2,9.2,7.5,8.3,,12865,True,"['Complex IV', 'Complex I']"
ENSMUSG00000075467,ENSMUSG00000075467,Dnlz,720.385839,-0.552247191,0.123101143,-4.486125623,7.25e-06,5.2e-05,"5,139482399",down,ENSMUSG00000075467,Dnlz,DNLZ,52838.0,728489.0,Dnlz,1110034G11Rik|D2Bwg1335e|HEP1,DNL-type zinc finger,MitoCarta3.0,"APEX_matrix, targetP signal, yeast mito homolog++, mito protein domain+, MS/MS",Matrix,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones",Tmito,19.0773,0.003,1.0,"APEX_matrix, targetP signal, yeast mito homolog++, mito protein domain+, MS/MS",ENSMUSG00000075467,Q9D113,177.0,2.0,MitoDomain,3.0,,OrthologMitoHighConf,NoHomolog,25-50ambig,chr2,26348117.0,26352110.0,9.0,6.0,24.0,370000000.0,37.0,"cerebrum, cerebellum, brainstem, heart, adipose, smallintestine, largeintestine, stomach, placenta",7.7,7.6,7.7,,,,7.0,,7.7,7.7,7.6,7.5,7.8,,Mitochondria (Supported),52838,True,[]
ENSMUSG00000078566,ENSMUSG00000078566,Bnip3,10666.02927,1.029737182,0.225247442,4.571582139,4.84e-06,3.68e-05,"5,315104864",up,ENSMUSG00000078566,Bnip3,BNIP3,12176.0,664.0,Bnip3,N|Nip3,BCL2/adenovirus E1B interacting protein 3,MitoCarta3.0,"literature, mito protein domain+, MS/MS",MOM,Mitochondrial dynamics and surveillance > Apoptosis,Tmito,4.0801,0.088,1.0,"literature, mito protein domain+, MS/MS",ENSMUSG00000078566,O55003,187.0,,MitoDomain,,,NoMitoHomolog,NoHomolog,25-50ambig,chr7,138890835.0,138909506.0,6.0,8.0,36.0,218000000.0,34.0,"cerebrum, cerebellum, brainstem, heart, skeletalmuscle, adipose",7.5,7.7,7.4,,,,7.1,7.5,7.8,,,,,,Cytosol (Uncertain),12176,True,[]
ENSMUSG00000078572,ENSMUSG00000078572,Ndufaf8,219.0786386,-0.614567987,0.199302609,-3.083592285,0.002045177,0.006511106,"2,689269169",down,ENSMUSG00000078572,Ndufaf8,NDUFAF8,208501.0,284184.0,Ndufaf8,1810043H04Rik,NADH:ubiquinone oxidoreductase complex assembly factor 8,MitoCarta3.0,"targetP signal, induction, coexpression+, MS/MS",IMS,OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors,Tpossible_mito,13.8187,0.009,1.0,"targetP signal, induction, coexpression+, MS/MS",ENSMUSG00000078572,A2AMZ4,74.0,2.0,,37.0,1.29,NoMitoHomolog,NoHomolog,25-50ambig,chr11,120098933.0,120100424.0,2.0,4.0,7.0,5990000.0,46.0,"adipose, stomach",,,,,,,,,6.4,,,6.5,,,Mitochondria (Approved),208501,True,['Complex I']
ENSMUSG00000078695,ENSMUSG00000078695,Cisd3,728.1555833,-0.55151937,0.122659677,-4.496338016,6.91e-06,4.99e-05,"5,160309554",down,ENSMUSG00000078695,Cisd3,CISD3,217149.0,284106.0,Cisd3,Mel-13|Mel1|Mel13,CDGSH iron sulfur domain 3,MitoCarta3.0,"APEX_matrix, mito protein domain, coexpression, MS/MS++",Matrix,Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins,Tmito,10.2271,0.022,1.0,"APEX_matrix, mito protein domain, coexpression, MS/MS++",ENSMUSG00000078695,B1AR13,137.0,5.0,SharedDomain,12.0,,NoMitoHomolog,NoHomolog,50-75pure,chr11,97685951.0,97688625.0,14.0,13.0,303.0,9810000000.0,69.0,all 14,8.5,8.0,8.7,8.4,9.1,8.9,8.5,7.9,8.9,9.2,9.4,7.9,8.9,8.1,,217149,True,[]
ENSMUSG00000078713,ENSMUSG00000078713,Tomm5,488.4988313,-0.71514923,0.142029918,-5.035201329,4.77e-07,4.81e-06,"6,321165927",down,ENSMUSG00000078713,Tomm5,TOMM5,68512.0,401505.0,Tomm5,1110019J04Rik|Tom5,translocase of outer mitochondrial membrane 5,MitoCarta3.0,"literature, mito protein domain+, MS/MS++",MOM,"Protein import, sorting and homeostasis > Protein import and sorting > TOM",Tmito,10.5528,0.02,1.0,"literature, mito protein domain+, MS/MS++",ENSMUSG00000078713,B1AXP6,61.0,,MitoDomain,,,NoMitoHomolog,NoHomolog,75-100pure,chr4,45105209.0,45108113.0,13.0,12.0,192.0,3580000000.0,88.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.7,8.6,8.0,7.3,8.5,8.4,,7.0,8.4,8.2,6.6,8.2,8.5,9.0,Mitochondria (Supported),68512,True,[]
ENSMUSG00000078931,ENSMUSG00000078931,Pdf,879.3144388,-0.604164713,0.166319085,-3.632563961,0.000280619,0.001197872,"3,551882947",down,ENSMUSG00000078931,Pdf,PDF,68023.0,64146.0,Pdf,2610019N19Rik,peptide deformylase (mitochondrial),MitoCarta3.0,"APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain+, coexpression, MS/MS",Matrix,"Mitochondrial central dogma > Translation > fMet processing | Protein import, sorting and homeostasis > Protein homeostasis",Tmito,19.8724,0.004,1.0,"APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain+, coexpression, MS/MS",ENSMUSG00000078931,S4R2K0,231.0,2.0,MitoDomain,14.0,,NoMitoHomolog,Ortholog,25-50ambig,chr8,107046289.0,107048614.0,7.0,8.0,33.0,410000000.0,45.0,"cerebrum, heart, skeletalmuscle, adipose, largeintestine, placenta, testis",7.5,,,,,,7.5,7.3,7.5,,7.9,,8.3,7.2,Mitochondria (Approved),68023,True,['Translation factors']
ENSMUSG00000079036,ENSMUSG00000079036,Alkbh1,254.150199,0.812397075,0.177056329,4.588353778,4.47e-06,3.43e-05,"5,349930514",up,ENSMUSG00000079036,Alkbh1,ALKBH1,211064.0,8846.0,Alkbh1,2700073G19Rik|Abh|Alk|Alkbh|al|alkB|hABH,"alkB homolog 1, histone H2A dioxygenase",MitoCarta3.0,"literature, APEX_matrix, mito protein domain",Matrix,Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications,Tmito,-4.6493,0.698,1.0,"literature, APEX_matrix, mito protein domain",ENSMUSG00000079036,P0CB42,389.0,5.0,SharedDomain,4.0,,NoMitoHomolog,NoHomolog,,chr12,87428077.0,87443839.0,,,,,,,,,,,,,,,,,,,,,Nucleoplasm (Supported),211064,True,[]
